,Assists,AssistsPercentage,BlockedShots,BlocksPercentage,DefensiveRebounds,DefensiveReboundsPercentage,DoubleDoubles,EffectiveFieldGoalsPercentage,FantasyPoints,FantasyPointsDraftKings,FantasyPointsFanDuel,FantasyPointsFantasyDraft,FantasyPointsYahoo,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowsPercentage,Games,GlobalTeamID,IsClosed,Minutes,Name,OffensiveRebounds,OffensiveReboundsPercentage,PersonalFouls,PlayerEfficiencyRating,PlayerID,PlusMinus,Points,Position,Rebounds,Season,SeasonType,Seconds,Started,StatID,Steals,StealsPercentage,Team,TeamID,ThreePointersAttempted,ThreePointersMade,ThreePointersPercentage,TotalReboundsPercentage,TripleDoubles,TrueShootingAttempts,TrueShootingPercentage,TurnOversPercentage,Turnovers,TwoPointersAttempted,TwoPointersMade,TwoPointersPercentage,Updated,UsageRatePercentage
344,15.8,4.4,4.5,0.8,78.9,17.4,0.0,59.4,351.4,377.3,371.7,377.3,371.7,166.8,75.5,51.1,29.3,22.5,86.7,45,20000018,False,536,Abdel Nader,10.1,2.2,56.4,13.2,20001721,-131.9,198.4,SF,89.0,2019,1,37,1,575704,15.8,1.5,OKC,18,67.6,24.8,41.4,9.7,0.0,179.7,62.2,10.3,18.0,99.2,50.7,57.6,2019-03-05T18:19:44,16.9
345,57.5,12.3,2.3,0.3,100.3,15.9,0.0,56.4,570.8,616.8,604.6,616.8,604.6,263.7,105.9,45.3,47.3,39.4,93.9,46,20000007,False,735,Furkan Korkmaz,18.0,3.0,66.5,16.2,20001722,57.5,303.2,SG,118.3,2019,1,55,6,575705,31.6,2.3,PHI,7,156.7,51.8,37.3,9.7,0.0,284.5,60.1,10.1,28.2,107.1,54.1,56.9,2019-03-05T18:19:44,20.1
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.7,2.3,2.3,2.3,2.3,2.3,1.1,1.1,112.7,0.0,0.0,0.0,1,20000022,False,0,Zhou Qi,0.0,0.0,0.0,101.9,20001723,-2.3,2.3,PF,0.0,2019,1,64,0,576528,0.0,0.0,HOU,22,0.0,0.0,0.0,0.0,0.0,1.1,112.7,0.0,0.0,1.1,1.1,112.7,2019-03-05T18:19:44,51.7
347,24.8,16.6,1.1,0.5,41.7,22.3,0.0,50.7,162.7,178.9,170.6,178.9,170.6,67.6,25.9,43.2,6.8,3.4,56.4,19,20000003,False,229,Daniel Hamilton,11.3,5.8,21.4,10.4,20001725,-29.3,64.2,SG,53.0,2019,1,9,3,576529,6.8,1.5,ATL,3,25.9,9.0,39.2,13.9,0.0,70.6,51.4,22.9,18.0,41.7,16.9,45.6,2019-03-05T18:19:44,17.8
348,16.9,13.2,1.1,0.6,11.3,8.3,0.0,22.5,66.2,70.2,74.0,70.2,74.0,22.5,4.5,22.5,6.8,5.6,93.9,15,20000001,False,170,Ron Baker,1.1,0.8,20.3,3.5,20001729,-22.5,15.8,SG,12.4,2019,1,65,0,576530,6.8,2.1,WAS,1,14.7,1.1,8.7,4.5,0.0,25.5,35.0,20.4,5.6,7.9,3.4,48.3,2019-03-05T18:19:44,8.7
349,4.5,51.2,1.1,6.0,1.1,7.9,0.0,84.5,29.8,31.0,34.3,31.0,34.3,9.0,5.6,70.4,0.0,0.0,0.0,3,20000001,False,16,Gary Payton,1.1,7.6,2.3,47.4,20001730,12.4,12.4,PG,2.3,2019,1,61,0,632982,3.4,10.1,WAS,1,2.3,1.1,56.4,7.8,0.0,9.0,77.5,12.5,1.1,6.8,4.5,75.2,2019-03-05T18:19:44,27.1
350,118.3,20.0,4.5,0.5,81.1,10.7,0.0,57.0,680.8,720.4,715.8,720.4,715.8,294.1,127.4,48.8,55.2,48.5,99.0,54,20000030,False,890,Yogi Ferrell,12.4,1.6,50.7,17.9,20001732,-66.5,347.1,PG,93.5,2019,1,0,3,576531,30.4,1.8,SAC,30,120.6,44.0,41.0,6.1,0.0,318.4,61.4,8.5,25.9,173.6,83.4,54.2,2019-03-05T18:19:44,18.0
351,263.7,26.4,13.5,0.8,133.0,10.4,0.0,55.8,1243.8,1336.1,1308.0,1336.1,1308.0,528.6,213.0,45.4,101.4,84.5,93.9,51,20000010,False,1542,Fred Vanvleet,22.5,1.8,101.4,17.6,20001733,197.2,606.3,PG,155.5,2019,1,6,22,576532,50.7,1.8,TOR,10,261.5,95.8,41.2,6.1,0.0,573.2,59.6,12.8,73.3,267.1,117.2,49.5,2019-03-05T18:19:44,20.3
352,232.2,22.7,13.5,0.8,187.1,13.4,1.1,55.1,1506.8,1624.0,1585.7,1624.0,1585.7,746.1,312.2,47.1,143.1,117.2,92.3,51,20000030,False,1642,Bogdan Bogdanovic,27.0,1.9,118.3,19.6,20001745,-12.4,847.5,SG,214.1,2019,1,42,14,576533,65.4,2.1,SAC,30,315.6,105.9,37.9,7.5,0.0,809.1,59.1,12.8,103.7,430.5,206.2,54.0,2019-03-05T18:19:44,25.9
353,247.9,21.7,3.4,0.2,156.7,11.0,0.0,61.8,1082.8,1156.9,1149.3,1156.9,1149.3,329.1,142.0,48.7,68.7,63.1,103.5,63,20000011,False,1754,Ryan Arcidiacono,16.9,1.2,154.4,13.6,20001746,-133.0,423.8,PG,173.6,2019,1,18,26,577233,63.1,2.0,CHI,11,206.2,76.6,41.9,6.1,0.0,359.3,66.4,14.7,54.1,122.8,65.4,60.0,2019-03-05T18:19:44,11.7
354,29.3,6.9,11.3,1.6,77.8,14.6,0.0,65.5,447.2,487.1,474.2,487.1,474.2,174.7,80.0,51.6,62.0,50.7,92.2,25,20000022,False,698,Danuel House,22.5,3.9,50.7,15.6,20001747,80.0,254.7,PF,100.3,2019,1,16,12,604495,15.8,1.3,HOU,22,112.7,44.0,44.0,9.1,0.0,202.0,71.1,12.8,25.9,62.0,36.1,65.6,2019-03-05T18:19:44,16.0
355,304.3,26.7,11.3,0.6,152.1,11.1,4.5,63.9,1358.5,1452.7,1439.6,1452.7,1439.6,427.1,214.1,56.5,111.6,89.0,89.9,61,20000001,False,1724,Tomas Satoransky,64.2,4.5,148.8,18.7,20001749,-56.4,573.6,PG,216.4,2019,1,59,35,577234,69.9,2.2,WAS,1,129.6,56.4,49.0,7.7,1.1,476.2,67.8,18.5,93.5,297.5,157.8,59.7,2019-03-05T18:19:44,15.8
356,67.6,6.3,33.8,1.8,223.1,15.0,1.1,58.8,1201.6,1289.9,1305.3,1289.9,1305.3,457.6,204.0,50.3,100.3,69.9,78.6,63,20000025,False,1786,Dorian Finney-Smith,121.7,8.3,166.8,14.4,20001757,-82.3,547.7,SF,344.9,2019,1,22,21,576534,69.9,2.1,DAL,25,215.3,69.9,36.6,11.7,0.0,501.7,61.5,13.6,68.7,242.3,134.1,62.3,2019-03-05T18:19:44,15.5
357,155.5,11.9,3.4,0.1,193.8,11.5,1.1,61.8,1363.9,1492.1,1410.1,1492.1,1410.1,725.8,321.2,49.9,77.8,69.9,101.3,65,20000024,False,2057,Bryn Forbes,15.8,0.9,154.4,14.9,20001760,-101.4,865.5,SG,209.6,2019,1,13,64,576535,42.8,1.1,SA,24,374.2,153.3,46.2,6.3,0.0,760.0,64.1,10.6,78.9,351.6,167.9,53.9,2019-03-05T18:19:44,20.3
358,0.0,0.0,0.0,0.0,1.1,20.1,0.0,0.0,2.7,2.8,2.7,2.8,2.7,2.3,0.0,0.0,0.0,0.0,0.0,3,20000001,False,6,Okaro White,1.1,19.3,0.0,-4.4,20001761,-3.4,0.0,PF,2.3,2019,1,18,0,601906,0.0,0.0,WAS,1,2.3,0.0,0.0,19.7,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,15.3
359,90.2,12.9,9.0,0.8,91.3,9.8,0.0,53.5,687.5,746.9,724.7,746.9,724.7,360.6,147.6,46.1,74.4,55.2,83.6,57,20000011,False,1148,Wayne Selden,27.0,2.9,109.3,11.0,20001762,-163.4,396.7,SG,118.3,2019,1,4,5,576536,28.2,1.3,CHI,11,140.9,46.2,37.0,6.3,0.0,393.4,56.8,15.1,60.9,219.8,101.4,52.1,2019-03-05T18:19:44,19.7
360,22.5,4.8,6.8,0.9,48.5,8.7,0.0,54.5,320.7,354.4,346.7,354.4,346.7,176.9,63.1,40.2,14.7,13.5,104.0,31,20000018,False,662,Alex Abrines,5.6,1.0,59.7,8.7,20001763,32.7,186.0,SG,54.1,2019,1,13,2,575706,19.2,1.5,OKC,18,143.1,46.2,36.4,4.7,0.0,183.4,57.3,8.9,15.8,33.8,16.9,56.4,2019-03-05T18:19:44,13.8
361,11.3,5.2,9.0,2.7,51.8,18.9,0.0,60.9,238.9,254.4,259.2,254.4,259.2,98.0,45.1,51.8,16.9,10.1,67.6,18,20000030,False,321,Troy Williams,10.1,3.6,38.3,15.1,20001768,-49.6,116.1,SF,62.0,2019,1,66,0,576537,11.3,1.8,SAC,30,46.2,15.8,38.4,11.1,0.0,105.5,62.1,8.9,9.0,51.8,29.3,63.7,2019-03-05T18:19:44,16.6
362,75.5,20.3,1.1,0.2,38.3,8.6,0.0,60.6,372.7,411.6,391.9,411.6,391.9,163.4,71.0,48.9,45.1,29.3,73.3,33,20000001,False,563,Chasson Randle,7.9,1.7,75.5,12.7,20001775,-41.7,205.1,PG,46.2,2019,1,59,2,583406,18.0,1.7,WAS,1,82.3,33.8,46.3,5.0,0.0,183.3,63.1,20.0,39.4,81.1,37.2,51.6,2019-03-05T18:19:44,18.9
363,18.0,8.7,11.3,3.3,47.3,17.7,0.0,61.4,257.0,272.2,272.7,272.2,272.7,86.8,42.8,55.7,32.7,20.3,70.0,20,20000003,False,326,Alex Poythress,31.6,11.4,49.6,16.9,20001779,-71.0,116.1,SF,78.9,2019,1,57,1,576538,4.5,0.7,ATL,3,24.8,10.1,46.1,14.5,0.0,101.2,64.5,12.3,12.4,62.0,32.7,59.4,2019-03-05T18:19:44,16.0
364,3.4,1.8,0.0,0.0,34.9,14.6,0.0,66.5,186.1,203.4,197.3,203.4,197.3,87.9,40.6,52.1,16.9,13.5,90.2,21,20000026,False,277,Damion Lee,7.9,3.6,27.0,15.8,20001791,-21.4,116.1,SG,42.8,2019,1,51,0,575707,11.3,2.2,GS,26,48.5,21.4,49.8,9.3,0.0,95.3,68.6,9.7,9.0,39.4,19.2,54.8,2019-03-05T18:19:44,18.1
365,7.9,5.5,2.3,0.9,25.9,14.0,0.0,56.4,164.9,176.9,177.3,176.9,177.3,69.9,29.3,47.2,30.4,21.4,79.3,16,20000012,False,241,Jalen Jones,12.4,6.2,30.4,14.5,20001792,-28.2,91.3,SF,38.3,2019,1,6,0,610835,10.1,2.4,CLE,12,31.6,11.3,40.2,9.9,0.0,83.3,61.6,11.0,9.0,38.3,18.0,53.1,2019-03-05T18:19:44,19.0
366,105.9,15.7,23.7,2.2,140.9,16.1,0.0,48.8,829.2,868.4,923.9,868.4,923.9,296.4,119.5,45.4,107.1,71.0,74.7,56,20000011,False,1079,Shaquille Harrison,21.4,2.4,98.0,14.9,20001795,-156.7,329.1,PG,162.3,2019,1,10,0,579519,71.0,3.6,CHI,11,77.8,19.2,27.7,9.3,0.0,343.5,54.0,12.5,42.8,218.6,100.3,51.7,2019-03-05T18:19:44,17.8
367,23.7,4.5,34.9,3.9,119.5,16.1,0.0,63.3,752.7,791.2,826.0,791.2,826.0,264.8,136.4,58.0,93.5,58.6,70.7,43,20000004,False,893,Derrick Jones,85.7,11.6,101.4,20.1,20001796,-14.7,356.1,SF,205.1,2019,1,1,5,576539,38.3,2.4,MIA,4,69.9,24.8,40.0,13.9,0.0,306.0,65.6,10.5,31.6,195.0,111.6,64.5,2019-03-05T18:19:44,18.3
368,6.8,13.4,0.0,0.0,3.4,5.4,0.0,53.1,30.2,33.2,31.3,33.2,31.3,19.2,7.9,46.4,0.0,0.0,0.0,9,20000016,False,75,C.J. Williams,1.1,1.8,12.4,3.4,20001799,-40.6,16.9,SG,4.5,2019,1,14,0,576540,1.1,0.8,MIN,16,7.9,1.1,16.1,3.6,0.0,19.2,49.7,21.5,4.5,11.3,6.8,67.6,2019-03-05T18:19:44,14.8
369,2.3,10.6,2.3,6.9,0.0,0.0,0.0,56.4,16.0,16.6,18.3,16.6,18.3,4.5,2.3,56.4,4.5,1.1,28.2,7,20000027,False,29,Alex Caruso,1.1,4.6,4.5,10.7,20001801,-1.1,6.8,SG,1.1,2019,1,15,0,577235,0.0,0.0,LAL,27,1.1,1.1,112.7,2.2,0.0,6.5,56.4,0.0,0.0,3.4,1.1,37.5,2019-03-05T18:19:44,10.3
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1,20000023,False,3,Mark Baker,0.0,0.0,1.1,-17.9,20001809,3.4,0.0,,0.0,2019,1,37,0,612671,0.0,0.0,NO,23,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.1,0.0,0.0,2019-03-05T18:19:44,13.1
371,40.6,9.9,11.3,1.6,86.8,16.4,0.0,58.4,489.8,514.8,523.6,514.8,523.6,187.1,86.8,52.3,74.4,48.5,73.5,33,20000012,False,689,David Nwaba,29.3,5.1,72.1,15.5,20001820,-5.6,241.2,SG,116.1,2019,1,57,11,576541,22.5,1.8,CLE,12,58.6,19.2,36.9,10.5,0.0,219.8,61.9,9.0,19.2,128.5,67.6,59.3,2019-03-05T18:19:44,17.2
372,19.2,5.0,11.3,1.8,65.4,13.3,0.0,53.5,413.0,433.6,446.9,433.6,446.9,182.6,84.5,52.2,66.5,40.6,68.7,46,20000018,False,581,Hamidou Diallo,41.7,8.2,84.5,13.7,20001822,-66.5,214.1,SG,107.1,2019,1,37,3,575708,22.5,2.0,OKC,18,25.9,4.5,19.6,10.7,0.0,211.8,56.9,12.3,25.9,156.7,80.0,57.6,2019-03-05T18:19:44,18.7
373,287.4,26.7,21.4,1.2,222.0,15.8,4.5,54.9,1376.9,1499.8,1476.0,1499.8,1476.0,513.9,208.5,45.8,54.1,22.5,47.0,47,20000027,False,1602,Lonzo Ball,60.9,4.5,128.5,16.1,20001823,-18.0,524.1,PG,282.9,2019,1,39,45,577236,77.8,2.5,LAL,27,257.0,84.5,37.1,10.3,1.1,537.7,54.9,20.0,116.1,257.0,124.0,54.3,2019-03-05T18:19:44,19.1
374,503.8,36.9,37.2,1.6,219.8,11.7,13.5,55.9,2374.9,2548.4,2530.5,2548.4,2530.5,944.4,431.6,51.5,364.0,263.7,81.6,62,20000030,False,2205,De'Aaron Fox,38.3,2.0,179.2,24.1,20001824,67.6,1201.4,PG,258.1,2019,1,27,62,576542,118.3,2.8,SAC,30,201.7,74.4,41.6,6.8,1.1,1104.6,61.3,17.5,202.9,742.7,357.3,54.2,2019-03-05T18:19:44,27.6
375,66.5,23.0,5.6,1.1,49.6,12.7,0.0,48.7,390.5,410.8,415.3,410.8,415.3,174.7,73.3,47.2,41.7,23.7,64.0,19,20000005,False,480,Markelle Fultz,29.3,7.3,58.6,14.5,20001825,-9.0,174.7,PG,78.9,2019,1,57,15,575709,19.2,2.2,ORL,5,15.8,4.5,32.2,9.9,0.0,193.0,50.9,14.3,28.2,158.9,68.7,48.8,2019-03-05T18:19:44,22.8
376,250.2,31.3,22.5,1.5,118.3,10.0,2.3,54.9,1280.5,1397.2,1372.9,1397.2,1372.9,601.8,261.5,48.9,156.7,100.3,72.1,45,20000006,False,1448,Dennis Smith Jr.,29.3,2.3,131.9,17.3,20001826,-164.5,687.5,PG,147.6,2019,1,29,45,576543,69.9,2.6,NY,6,195.0,64.2,37.1,6.0,1.1,670.7,57.8,19.9,144.3,406.8,197.2,54.7,2019-03-05T18:19:44,27.0
377,75.5,16.6,18.0,2.3,153.3,23.8,0.0,58.2,780.0,826.1,828.5,826.1,828.5,321.2,165.7,58.2,87.9,55.2,70.8,50,20000030,False,757,Harry Giles,58.6,8.8,147.6,19.7,20001827,-151.0,386.6,PF,211.9,2019,1,32,0,576544,30.4,2.1,SAC,30,5.6,0.0,0.0,16.1,0.0,359.9,60.5,18.6,71.0,315.6,165.7,59.2,2019-03-05T18:19:44,26.5
378,169.0,16.7,47.3,2.5,241.2,17.5,1.1,51.2,1501.8,1632.5,1621.3,1632.5,1621.3,754.0,313.3,46.9,193.8,133.0,77.3,65,20000029,False,1762,Josh Jackson,60.9,4.3,188.2,14.5,20001828,-366.3,817.1,SF,302.0,2019,1,47,25,576545,72.1,2.2,PHO,29,196.1,57.5,33.0,10.8,0.0,839.3,54.9,19.0,170.2,557.9,255.8,51.7,2019-03-05T18:19:44,27.8
379,133.0,9.9,56.4,2.5,380.9,20.4,9.0,57.4,2063.5,2208.9,2198.8,2208.9,2198.8,955.7,432.8,51.1,219.8,189.3,97.1,64,20000009,False,2251,Jayson Tatum,69.9,3.7,158.9,20.6,20001829,367.4,1163.1,SF,450.8,2019,1,65,64,575710,78.9,1.9,BOS,9,293.0,108.2,41.6,12.0,0.0,1052.4,62.2,10.7,110.4,662.7,324.6,55.2,2019-03-05T18:19:44,25.2
380,65.4,6.0,89.0,4.8,270.5,19.0,3.4,55.4,1355.6,1445.4,1497.6,1445.4,1497.6,521.8,225.4,48.7,125.1,103.7,93.4,59,20000005,False,1747,Jonathan Isaac,83.4,5.7,130.7,16.3,20001830,-3.4,618.7,PF,353.9,2019,1,55,48,576546,53.0,1.7,ORL,5,207.4,64.2,34.9,12.3,0.0,576.8,60.4,12.2,69.9,314.4,161.2,57.8,2019-03-05T18:19:44,18.3
381,65.4,7.9,29.3,1.9,367.4,29.5,19.2,58.5,1580.1,1724.3,1646.5,1724.3,1646.5,725.8,318.9,49.5,175.8,153.3,98.3,41,20000011,False,1530,Lauri Markkanen,60.9,4.9,104.8,23.3,20001831,-149.9,907.2,PF,428.3,2019,1,59,40,577237,37.2,1.3,CHI,11,307.7,116.1,42.5,17.2,0.0,803.1,63.7,9.3,72.1,418.1,202.9,54.7,2019-03-05T18:19:44,28.5
382,131.9,21.8,15.8,1.5,81.1,10.1,0.0,45.1,618.6,671.7,668.2,671.7,668.2,309.9,105.9,38.5,31.6,23.7,84.5,41,20000006,False,981,Frank Ntilikina,11.3,1.3,112.7,8.4,20001832,-196.1,271.6,PG,92.4,2019,1,41,16,576547,33.8,1.9,NY,6,124.0,36.1,32.8,5.5,0.0,323.8,47.2,17.8,60.9,186.0,69.9,42.4,2019-03-05T18:19:44,18.8
383,112.7,17.0,16.9,1.4,98.0,10.4,0.0,54.0,949.8,1046.7,998.3,1046.7,998.3,564.6,219.8,43.8,103.7,92.4,100.4,58,20000002,False,1158,Malik Monk,13.5,1.4,89.0,16.5,20001833,-58.6,632.2,SG,111.6,2019,1,11,0,576548,31.6,1.5,CHA,2,306.5,100.3,36.9,5.9,0.0,610.2,58.4,13.4,82.3,258.1,119.5,52.2,2019-03-05T18:19:44,29.1
384,64.2,8.1,55.2,4.1,190.5,18.4,0.0,58.6,973.8,1039.4,1053.9,1039.4,1053.9,344.9,162.3,53.1,110.4,85.7,87.5,61,20000019,False,1212,Zach Collins,94.7,9.5,166.8,16.5,20001834,-29.3,444.0,C,285.1,2019,1,61,0,577238,24.8,1.1,POR,19,103.7,33.8,36.7,14.1,0.0,393.5,63.6,16.8,68.7,241.2,128.5,60.1,2019-03-05T18:19:44,18.2
385,101.4,12.5,20.3,1.3,313.3,24.8,27.0,68.2,1719.6,1863.2,1755.6,1863.2,1755.6,690.9,393.3,64.1,224.3,172.4,86.7,46,20000003,False,1553,John Collins,181.4,13.8,170.2,29.0,20001835,-65.4,1008.7,PF,494.8,2019,1,18,44,576549,15.8,0.5,ATL,3,130.7,49.6,42.7,19.2,0.0,789.5,72.0,13.5,107.1,560.1,343.7,69.2,2019-03-05T18:19:44,26.7
386,149.9,15.5,55.2,3.5,335.8,25.7,6.8,62.9,1482.1,1565.1,1590.3,1565.1,1590.3,371.9,207.4,62.9,205.1,149.9,82.4,63,20000004,False,1575,Bam Adebayo,140.9,10.8,183.7,21.2,20001836,-24.8,565.8,C,476.7,2019,1,1,10,576550,53.0,1.9,MIA,4,11.3,1.1,11.3,18.3,0.0,462.2,69.0,19.5,96.9,360.6,206.2,64.5,2019-03-05T18:19:44,17.2
387,103.7,9.2,111.6,5.1,430.5,27.0,22.5,66.0,1891.6,2005.8,2044.8,2005.8,2044.8,534.2,309.9,65.4,238.9,170.2,80.2,64,20000008,False,1919,Jarrett Allen,174.7,10.9,163.4,23.7,20001837,-100.3,796.8,C,605.2,2019,1,32,64,576551,41.7,1.2,BKN,8,47.3,6.8,16.1,19.0,0.0,639.3,70.2,14.4,93.5,486.9,303.2,70.2,2019-03-05T18:19:44,18.3
388,38.3,4.8,15.8,1.2,133.0,13.1,0.0,60.1,766.8,828.9,819.8,828.9,819.8,376.4,167.9,50.3,49.6,23.7,53.8,53,20000010,False,1222,OG Anunoby,49.6,5.0,127.4,12.6,20001838,-27.0,424.9,SF,182.6,2019,1,1,6,576552,37.2,1.6,TOR,10,190.5,65.4,38.7,9.1,0.0,398.2,60.1,10.4,40.6,186.0,102.6,62.2,2019-03-05T18:19:44,17.4
389,20.3,7.7,12.4,2.9,69.9,19.8,0.0,63.9,350.7,364.6,369.9,364.6,369.9,143.1,77.8,61.2,23.7,14.7,69.8,43,20000013,False,432,TJ Leaf,27.0,8.1,31.6,19.4,20001839,40.6,176.9,PF,96.9,2019,1,27,0,576553,6.8,0.9,IND,13,28.2,6.8,27.0,14.1,0.0,153.5,65.0,7.7,11.3,115.0,71.0,69.6,2019-03-05T18:19:44,18.8
390,77.8,12.7,10.1,0.9,130.7,15.3,0.0,61.4,775.9,845.0,807.5,845.0,807.5,396.7,175.8,49.9,45.1,34.9,87.3,44,20000014,False,1077,Luke Kennard,10.1,1.1,67.6,16.0,20001840,-10.1,468.8,SG,140.9,2019,1,28,10,576554,21.4,1.1,DET,14,205.1,82.3,45.2,8.0,0.0,416.5,63.5,10.2,41.7,191.6,93.5,55.0,2019-03-05T18:19:44,20.7
391,31.6,7.0,20.3,3.0,129.6,22.0,1.1,57.8,476.5,513.9,510.3,513.9,510.3,173.6,73.3,47.6,31.6,12.4,44.3,32,20000015,False,643,D.J. Wilson,32.7,6.2,67.6,13.2,20001841,85.7,190.5,PF,162.3,2019,1,56,0,576555,13.5,1.1,MIL,15,89.0,31.6,39.9,14.5,0.0,187.4,57.3,12.6,23.7,84.5,41.7,55.6,2019-03-05T18:19:44,15.6
392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20000007,False,0,Justin Patton,0.0,0.0,0.0,0.0,20001842,0.0,0.0,C,0.0,2019,1,34,0,576556,0.0,0.0,PHI,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
393,56.4,5.2,13.5,0.8,76.6,5.8,0.0,62.8,695.8,760.2,744.3,760.2,744.3,358.4,156.7,49.2,36.1,23.7,73.9,55,20000018,False,1562,Terrance Ferguson,27.0,2.0,198.4,8.8,20001843,178.1,422.6,SG,103.7,2019,1,16,55,575711,34.9,1.2,OKC,18,231.0,85.7,41.8,3.9,0.0,374.3,63.7,9.0,32.7,127.4,71.0,62.9,2019-03-05T18:19:44,12.0
394,277.2,24.3,25.9,1.0,218.6,11.8,1.1,53.8,2330.9,2516.6,2450.3,2516.6,2450.3,1336.6,562.4,47.4,340.4,271.6,89.9,59,20000017,False,2241,Donovan Mitchell,47.3,2.6,181.4,22.4,20001844,202.9,1547.4,SG,266.0,2019,1,13,59,576557,93.5,2.3,UTA,17,458.7,151.0,37.1,7.2,0.0,1486.4,58.6,12.8,190.5,877.9,411.4,52.9,2019-03-05T18:19:44,36.1
395,80.0,9.9,14.7,1.0,145.4,13.0,0.0,57.0,823.5,879.1,866.3,879.1,866.3,376.4,156.7,46.9,65.4,51.8,89.4,62,20000025,False,1340,Justin Jackson,30.4,2.8,82.3,13.4,20001845,-64.2,432.8,SF,175.8,2019,1,2,3,576558,28.2,1.1,DAL,25,198.4,67.6,38.4,7.9,0.0,405.2,60.2,6.8,25.9,178.1,89.0,56.4,2019-03-05T18:19:44,15.6
396,68.7,14.6,46.2,6.5,113.8,19.7,0.0,60.5,593.4,616.2,661.0,616.2,661.0,153.3,82.3,60.5,37.2,23.7,71.7,52,20000026,False,671,Jordan Bell,49.6,9.3,74.4,18.8,20001846,-47.3,188.2,PF,163.4,2019,1,49,2,575712,21.4,1.7,GS,26,2.3,0.0,0.0,14.7,0.0,169.6,62.5,16.6,29.3,151.0,82.3,61.4,2019-03-05T18:19:44,14.2
397,54.1,8.6,1.1,0.1,92.4,11.3,0.0,54.8,589.6,634.2,613.3,634.2,613.3,333.6,143.1,48.3,51.8,39.4,85.8,51,20000023,False,939,Frank Jackson,21.4,2.7,78.9,12.3,20001847,-64.2,364.0,PG,113.8,2019,1,0,7,576559,22.5,1.3,NO,23,126.2,38.3,34.3,7.1,0.0,356.4,57.6,11.2,39.4,207.4,104.8,56.9,2019-03-05T18:19:44,19.6
398,50.7,7.8,20.3,1.9,116.1,14.2,0.0,51.7,581.9,618.4,624.7,618.4,624.7,231.0,94.7,46.2,90.2,72.1,90.2,51,20000005,False,1001,Wesley Iwundu,29.3,3.5,107.1,10.9,20001848,-15.8,282.9,SF,145.4,2019,1,48,12,576560,22.5,1.2,ORL,5,63.1,21.4,38.2,8.8,0.0,270.7,58.9,13.6,37.2,167.9,73.3,49.1,2019-03-05T18:19:44,15.2
399,25.9,8.2,33.8,6.1,98.0,23.4,0.0,70.7,420.0,454.7,465.1,454.7,465.1,124.0,65.4,59.4,21.4,10.1,53.4,33,20000007,False,490,Jonah Bolden,32.7,8.3,83.4,16.7,20001849,4.5,165.7,PF,130.7,2019,1,33,6,575713,11.3,1.2,PHI,7,69.9,24.8,40.0,16.1,0.0,133.4,69.9,21.6,31.6,54.1,40.6,84.5,2019-03-05T18:19:44,15.9
400,11.3,22.8,0.0,0.0,12.4,22.1,0.0,26.0,39.9,44.0,43.3,44.0,43.3,14.7,3.4,26.0,0.0,0.0,0.0,7,20000029,False,71,Jawun Evans,1.1,1.9,9.0,2.0,20001850,-57.5,6.8,PG,13.5,2019,1,52,0,614812,3.4,2.5,PHO,29,2.3,0.0,0.0,11.8,0.0,14.7,26.0,35.6,6.8,12.4,3.4,30.8,2019-03-05T18:19:44,14.5
401,73.3,10.9,51.8,4.3,263.7,28.9,9.0,74.4,1214.3,1280.3,1287.6,1280.3,1287.6,380.9,238.9,70.7,101.4,81.1,90.2,53,20000001,False,1148,Thomas Bryant,85.7,9.0,95.8,28.0,20001852,-116.1,583.8,C,349.4,2019,1,59,43,577239,21.4,1.0,WAS,1,66.5,24.8,42.0,18.8,0.0,425.6,77.3,10.8,45.1,314.4,214.1,76.7,2019-03-05T18:19:44,19.6
402,94.7,7.9,42.8,2.2,224.3,14.5,4.5,57.4,1166.9,1265.6,1275.1,1265.6,1275.1,486.9,200.6,46.4,85.7,59.7,78.6,61,20000027,False,1755,Josh Hart,37.2,2.5,157.8,13.1,20001853,10.1,556.7,SG,261.5,2019,1,57,21,577240,65.4,1.9,LAL,27,286.3,95.8,37.8,8.7,0.0,524.6,59.8,11.9,62.0,200.6,104.8,58.8,2019-03-05T18:19:44,15.7
