social_tags_id,tags,related_media_id
2733," 'DubNation' ",1083925455122554881
2734," 'UnderRatedTour' ",1083084322272210944
2735," 'Curry6' ",1082514974373699584
2736," 'RuinTheGame' ",1081813998465474561
2737," 'DubNation' ",1081026620004098048
2738," 'RuinTheGame' ",1080004489539510272
2739," 'DubNation' ",1079916757073031174
2740," 'DubNation' ",1077726883100340225
2741," 'DubNation' ",1077010304876171264
2742," 'DubNation' ",1073771142408589313
2743," 'Curry6'",1072700749316972544
2744," 'AskSteph' ",1072700749316972544
2745," 'asksteph' ",1072685926655000577
2746," 'AskSteph' ",1072685516078772224
2747," 'AskSteph' ",1072684587577356288
2748," 'AskSteph' ",1072683852370300928
2749," 'AskSteph' ",1072674755579396096
2750," 'nailedit' ",1070830709856788480
2751," 'dubnation'",1070549521384517633
2752," 'NBAse' ",1070549521384517633
2753," 'BreakthroughMovie' ",1070370504387702784
2754," 'DubNation' ",1069745853869510657
2755," 'DubNation' ",1069010364178800641
2756," 'MoreToCome' ",1068151047460409345
2757," 'LockIn' ",1067157587840270336
2758," 'Curry5' ",1063487059778785281
2759," 'DubNation' ",1060732761932091394
2760," 'fullswing'",1059916449861562370
2761," 'fullswinggolf'",1059916449861562370
2762," 'fullswinggolfsimulator' ",1059916449861562370
2763," 'DubNation' ",1059644941419216896
2764," 'votesaveamerica' ",1059624795329818624
2765," 'DubNation' ",1058543853488066560
2766," 'DubNation' ",1057823483822923776
2767," 'DubNation' ",1057056142822727680
2768," 'DubNation' ",1056648042626121729
2769," 'DubNation' ",1055961769334767617
2770," 'mompreneur' ",1055506470035308545
2771," 'DubNation' ",1054558920553881600
2772," 'DubNation' ",1054156497083486208
2773," 'weak' ",1054098816352313344
2774," 'DubNation' ",1053468822550720512
2775," 'RockTheVote' ",1052646848521940993
2776," 'DubNation' ",1052381715119792128
2777," 'LetsGo'",1051851167615991808
2778," 'LiveInTheMoment' ",1051851167615991808
2779," 'DubNation' ",1046191405280854016
2780," 'WiredDifferent' ",1044781544785637376
2781," 'sqUAd' ",1043627719517327360
2782," 'WNBAFinals' ",1040600449894633476
2783," 'SC30AsiaTour' ",1038806740739866625
2784," 'SC30AsiaTour' ",1038475255008751617
2785," 'NALCS' ",1035988808515248129
2786," 'myRedemption' ",1033188543215022080
2787," '5MinutesFromHome' ",1032073620753801217
2788," 'KeepPounding' ",1030608458729418752
2789," '5MinutesFromHome' ",1029420810593685504
2790," 'basketballisbasketball' ",1027392848990105602
2791," 'basketballisbasketball' ",1027305176535711744
2792," '5MinutesFromHome' ",1024327422072647680
2793," 'INMYFEELINGSCHALLENGE' ",1023972379569967104
2794," 'rapWAVE' ",1023736722142576640
2795," 'SayHerName' ",1023247294823419905
2796," 'letsgetit' ",1021810059272118272
2797," '5MinutesFromHome' ",1021795313063849984
2798," '5MinutesFromHome' ",1019259086888550400
